title,content,rating,username,genres
"Save the Last Dirty Dancing, but overall a treat","While several portions of this movie were textbook cliché, I thoroughly enjoyed every second of it. Usually I don't bother with mainstream, commercial movies that are so obviously and unabashedly manufactured to sell to a teenage audience, but I had seen Channing Tatum in She's the Man (another movie that I was hesitant to see, but didn't regret it afterward), and thought he was absolutely gorgeous! Step Up would not have been as good as it was without him. He made even some of the more awkward lines of the script sound original and I really enjoyed watching him bust a move. Several parts were genuinely amusing and heart-warming despite the well-worn story of a bad boy from the wrong side of the tracks who falls in love with the uptight rich dancer. Overall, it was pure fluffy entertainment, like Save the Last Dirty Dancing. Just don't go in expecting much or analyze it too deeply and you'll enjoy it as much as I did.",6.0,Anonymous,Music
Tatum's charisma carries the film and lets us forgive its many flaws,"""I'm fighting, for something that's real for the first time in my life!""When Anne Fletcher made her directorial debut way back in 2006 no one imagined that this small budget film with a relatively unknown cast would end up grossing over 100 million in the US and inspiring a franchise that currently stands at five movies. It wasn't received warmly by the critics due to its cliché storyline and corny dialogues, but audiences dug it. I never was interested in the franchise and this was my first time actually sitting down and watching one. The main reason was because I knew this was Channing Tatum's break out role. He had done a couple of movies before with smaller roles, but this was the first time he was given a lead role. Tatum has delivered some strong roles recently (Foxcatcher being his most impressive) so I wanted to go back and revisit some of his earlier work. I was surprised I actually ended up enjoying this film as much as I did and I think it is largely due to Tatum's charisma. He didn't deliver a great performance, but he definitely carried the film with his charm making it enjoyable. The dancing was also pretty solid although I am not much of an expert in that area. The main problems with Step Up revolve around the clichéd screenplay and dull subplots that almost derailed the film completely, but the charisma from Tatum and his excellent chemistry with Jenna Dewan make this an entertaining viewing experience. It's been 9 years since Tatum and Dewan met on set for this movie and they are still together in real life. The chemistry was really there.Step Up is one of those films that you know is formulaic, unoriginal, and without any great technical achievements, but you still find it enjoyable due to the charismatic lead performances. You could file Step Up under the romance/dance genre along with other films as Bring it On, Save the Last Dance, and Honey. The screenplays are perhaps the weakest thing about these films, but you still can find them enjoyable when the lead characters deliver charismatic performances and know how to dance. That is the case with Channing Tatum who plays a troubled young teen who lives with his foster parents and spends a lot of time in the streets. One night out with his friends he ends up vandalizing an arts school and gets caught. He is ordered to do 200 hours of community service as payment for the damages he caused. At the school he meets a young student from a wealthy family played by Jenna Dewan who dreams of becoming a dancer. When her dancing partner gets injured, he offers to help, and the plot evolves from there.The story works best when it focuses on the two lead characters rehearsing and dancing together, but when the film shifts its focus on other subplots revolving around their friends the story losses some of its appeal. There is unnecessary conflict introduced in the film that is resolved rather easily and in a predictable way. There is also a tragic scene that takes place near the end of the film that felt out of place (the melodrama is poorly handled by the screenwriters). However, the final dance scene is one of the best in the movie so it does end in a positive note. Despite its predictable storyline and formulaic premise, Step Up is still an enjoyable film. Not good enough however to get me interested in the sequels.",6.0,Anonymous,Music
"Love the dance (and music), forget the story","You've seen it all  feel-good story of deprived, delinquent kid finding the meaning of life, dedicated effort culminating in an upbeat dance finale, rich-girl-poor-guy routine, and a whole bunch of familiar situations. But, if the dance and music are good, you'll tend to forget the improbable, unlikely, illogical, contrived story and plot. Given the lame script, top choreographer Anne Fletcher's first crack at directing didn't come off too badly, partly because of the wise use of very short scenes. As to the dance routines, with her credentials, you wouldn't expect anything less than good, and the movie does deliver in that department. The stimulating fusion of hip hop and ballet is well synchronized with fusion in the music. While the attention would obviously be on the showcase number that the protagonists are developing, I also like one particular scene at a gig, when the two sidekicks sing on stage while the two leads do their thing on the dance floor. This scene has the beauty of exciting spontaneity not seen elsewhere in the movie.",,Anonymous,Music
"Definitely not a step down, but not a huge step up either","The movie has the cliché's all over it. It is a tried and true formula of a down and out urban kid meeting up with the privileged kid and each learning something from the other. There is awkwardness in the beginning and the story hurdles are conveniently resolved quickly. But, you know, this still is one fun movie. The music is infectious and the leads are both good looking, likable and relate able.The store is one that we have seen before, but there is no real harm done here. It is a movie that can actually be shown to church youth groups without fear of having to edit out swear words or nude scenes. In fact, the film for the most part is free of all that and yet still remains entertaining! Imagine that.As my summary states; this is hardly a step down, it definitely isn't a ""step up"", but you know, it does a great side step that will entertain you enough not to mind the cost of a matinée ticket. It isn't an after 6pm movie by no means, but still, worth at least one glance in the theater.",6.0,Anonymous,Music
Good to see when you're bored,"The story of Step Up is simple and predictable. I just like one particular scene when the leading actor and actress dance over the harbor. Their dancing with the beautiful sunset and the sultry music, is truly impressive. If you like this movie, you may like Center Stage: Turn it Up too. There are resemblances between them. Overall, they are the kind of movies that are good to see when you're bored on a lazy day.",6.0,Anonymous,Music
Eminem Meets Fame,"In looking over the reviews of Step Up I saw comparisons to Flashdance, Save the Last Dance for Me, and a few others. The pithy review that Step Up got in my hometown free paper Art Voice remarked that the film had some nerve to advertise it had an original screenplay. Personally I like to think of it as Eminem meets Fame. The only thing missing was Debbie Allen doing the choreography.Lead Channing Tatum in this film is a kind of an Eminem light. He's a kid being raised in a foster home in Baltimore and he's been busted for breaking in and trashing the Maryland School of Arts. As punishment he gets to do janitorial service at that same school.Channing's got some moves though and he hooks up with a girl from the right side of the tracks, Jenna Dewan, who needs a rehearsal partner.If you've seen all the films mentioned above you've got a pretty good idea what follows. If the film is hardly original, it doesn't mean that it's bad. Both the leads have some real moves on the dance floor and as Tatum regrettably remarked, he found out that dancing can indeed be like rocket science.",6.0,Anonymous,Music
Review,"Funny jokes. Handsome actors. Pretty actresses. A good soundtrack. Add dancing, and voilà, another hit teen movie full of romance, tragedy, and drama. Although predictable, Sep Up is a beautifully choreographed movie with an upbeat soundtrack that brings even more fun to the theater.Tyler (Channing Tatum) is not a bad kid. No, he just lives in a foster home in the poor, tough section of the city of Baltimore. Tyler becomes caught up in a bad situation and must complete 200 hours of community service at the scene of the crime, The Maryland School of the Arts. During his time washing windows and cleaning clarinets, Tyler notices Nora. Nora Clark (Jenna Diwam), an accomplished dance from the school, is practicing for her senior showcase. A problem arises when her dance partner breaks his leg and cannot practice with her anymore. Tyler, eyeing up his chance to talk with Nora and not wanting to see his opportunity go out the window he is washing, puts on his shining armor and mounts his white horse. When Nora rejects his proposal to help her at practice, Tyler is hurt (who wouldn't want to leap blindly into the arms of the kid who trashed you school's stage, your temple?). Finally, after realizing that her situation called for desperate measures, and after spying on Tyler and seeing him dance hip-hop outside the school with his friends, Nora decides to employ his help. The romance that sparks between Tyler and Nora during the long hours of practice after school is predictable and stale. However, the amazing dancing and upbeat music makes a predictable ending acceptable.When I sat down to watch this movie, I was prepared for another boring plot and was surprised by the creativeness and genius in the opening scene. The scene alternates between a hip-hop/rap beat and a slower, more classical piece. Both shots include dancers performing at their best. The hip-hop dancers attend a crowded, dark party. They wear sharp, high-heels. In contrast to this picture, ballerinas dance in an open, bright studio with ballet slippers on their feet. This could symbolize the double life Tyler leads. During the day he is a disciplined ballet dancer, but morphs into a car-stealing Mr. Hyde at night. The director's (Anne Flethcer) alternating shots show how living in the city can be sharp like the woman's heel, and how Tyler and his best friend Mac (Damaine Radcliff) think that the rich kids who attend the school (actually most attend on grants or scholarships) lead a softer, easier life, like that of a ballet slipper. Cultural differences may seem to separate these people, but as we learn, forgiveness and love know no boundaries.We root for Tyler and Nora throughout the entire movie. The scenes in which Tyler and Nora dance together are vibrant and fun, inviting the audience to jump out of their seats and join in; there aren't any rules.Although the plot was predictable and the acting regular, Step Up achieved its main propose: to entertain me for an hour and a half. If you are a dancer, musician, underdog, or someone who wants to hear a good story about ""stepping up"" to the world, Step Up is a film made for you.",7.0,Anonymous,Music
step up was GOOD.,"people keep talking about how awful ""step up"" was, or how it was such a waste of money. but now here are my two cents. it was, in fact, a good movie. the dancing was FABULOUS, and even though the acting could have improved, this movie was nothing short of amazing. the music was catchy and hot, and there was just enough romance in it to make it cute but not gross or sleazy. it had literally EVERYTHING you could ask for in a movie: romance, drama, comedy, and it was even slightly scary at some parts, too. Channing Tatum and Jenna Dewan did a great job. their dancing, along with everyone else's, was phenomenal. when i left the movie, i was actually inspired to be a dancer (even though i never will be.) the main reason people are turning down this movie is because of the acting. sure, the acting could have been better, but this movie was focusing on the DANCING. obviously you have to be a good actor to be in a movie, but the dancing was the main focus of this film. and i personally think the dancing was great. i couldn't ask for it to be better. this movie is definitely worth seeing, whether you're into hip-hop or not.",9.0,Anonymous,Music
"Good Dancing, ignore the plot","Going into the movie with the right expectations, I somewhat liked this movie. Like most reviewers who have seen this movie, I fully agree that the plot was razor thin, clichéd, and I could predict every plot twist from the very beginning of the movie. But, the dancing sequences were VERY well done, and I really enjoyed the fusion of classical and hip-hop dance (both which I enjoy watching). The music/soundtrack of the movie was also very good, which made the ""drama"" scenes more bearable. The leads (Jenna Dewan and Channing Tatum) were OK as actors, but their dancing throughout the movie was impressive and mesmerizing.All in all, a movie worth watching if you like to watch good dance sequences, and this movie is MUCH MUCH MUCH better than ""You Got Served"" in terms of the plot and drama. Then again, that doesn't say much, does it? =P",4.0,Anonymous,Music
Step Up does justice to its genre by not pulling any stops in delivering a truly enjoyable movie,"Choreographer and now director Anne Fletcher hits the mother lode with this gem of a dance flick! Having painfully seen similar dance-themed teen movies in the past (Take the Lead, Save the Last Dance, etc.), Step Up does justice to its genre by not pulling any stops in delivering a truly enjoyable movie. Hindi nagtipid sa pasikat.Unlike similar movies where the audience agonizingly waits through scene after scene of boredom for a grand dance finale (which usually fails to enthrall anyway), Step Up treats the audience to several impressive, memorable sequences thoughtfully scattered throughout the movie. Finally, we are entertained by a dance flick where the leads (Jenna Dewan and Channing Tatum) are both beautiful to watch, have good chemistry (enough to sustain the kilig factor) and can really deliver the moves.Dewan is a superb dancer; she has a fabulously fit body, not the anorexic ballerina type, and she dons her outfits exceptionally well for someone who's only 5'3"". It was also amazing to watch such a tall, gorgeous man like Tatum move the way he does (it must help that the boy knows his Kung Fu!). His deadpan facial expression makes his line deliveries unexpectedly funny. The supporting cast also amply sustains the rest of the story. Step Up churns out enough high points that you pardon its hiccuppy subplots and scene-stealing extras.",9.0,Anonymous,Music
