title,content,rating,username,genres
"The Deeper You Go, The Darker It Gets. ..","Probably the best cinematography of this whole year. Roger Deakins is an absolute maestro. Music and sound combo of the movie added to the tension. Johann Johannsson's score is another exciting driving force upon which the film is carried. It was powerful. Incredible action-thriller. It was extremely dark. Not color wise, but the subject matter. Villeneuve really knows how to take the most vile subjects and turn them into intense n dark cinema. The acting was top notch especially Del Toro. He is comfortable with this sort of material and it really shows. I hav always been a fan of Brolin after no country for old men. His character was so relaxed n mean with those slip ons quiet opposite to del toro's who u slowly get to know as the movie unfolds. Del toro's character was emotionless and relentless. It is his best performance to date. The only scene i couldn't digest was the dinner scene. I turned my eyes n was shocked for few mins.",9.0,Anonymous,Crime
8/10,"One of those select few thrillers that will have your eyes stuck to the screen from the opening credits to the very end, and I mean that literally: I changed my sitting position many times during the film, yet I clearly recall never ever turning my head away from the film, this is how intense it is.With this Denis Villenueve has now consolidated his name as one of most important and gifted directors of our time and has shown us he is here to stay. I truly marvel at how this film is so tightly put together and even despite it faults, which it has, especially in script, it just never gives you a chance to breathe and take it all in, thanks to the atmosphere that is established from shot one until the last one, you are always anticipating something's going to happen and that is the sign you are watching a great thriller. You are always on the edge of your seat and in some occasions you are really biting your knuckles. The movie has a way to throw you into the action that is really rare to find, especially in a highway sequence where I literally felt I was there.All of this is achieved thanks to probably the best cinematography of this whole year. Deakins does it again, once more playing with a lot of blacks and shadows and once more succeeding one hundred percent. Also remarkable is the use of helicopter shots which don't feel like connective tissue, but actually part of the organic, that's something really hard to pull off. The sound design of this film is flat out amazing, some of the best I have truly ever had the pleasure to experience. It is so in you face, so tight, it really contributes in making you feel a part of this even in the more intimate scenes. Music too is also excellent and while some may say it was a little too ominous and dark I felt it matched the tone perfectly and enhanced some parts magnificently, contributing to a nail-biting building of tension.Of course one couldn't get past reviewing this film without nominating the three great performances at its center. Del Toro, Brolin and Blunt are each better than the other and continue stealing the screen to themselves scene after scene. There really isn't one stand out, the three of them just excel sky high and give depth to characters that are interesting. The characters are really what holds the film together, they are truly developed three dimensionally and explored in depths that aren't normally reached.What makes the film stumble is the fact that in never has a good enough plot to make things as interesting as they should be. It really has a hard time in setting up which way it's going and in the end it actually doesn't end up with a satisfying resolution. You are certainly left with something to think about because of the themes, the characters, the atmosphere and the intensity, but all in all the plot doesn't offer interesting turns and not enough moral questioning, unlike ""Prisoners"", and so remains slightly one-note for the whole duration. It also has a totally useless character in Blunt's partner, which other than never understanding why he was there or what was his arch in the film, I never understood how he was being played.Still there is nothing short of amazing in what Villenueve achieves in two hours. What could have been a screenplay turned into a very generic police drama, is actually one of the most atmospheric and tense movies of the year.",8.0,Anonymous,Crime
Sicario,"Sicario was first released back in 2015. I just watched it for the first time last week...and I really have no excuse other than I'm an idiot. I knew I'd like it, I'd heard nothing but amazing things, and five minutes into the movie I completely regretted not watching it sooner. Sicario is, hands down, one of the best action/thrillers of the decade. Director Denis Villeneuve manages to create so much suspense and intensity throughout 120 minutes that at times it's almost unbearable. Needless to say, my fingernails did not survive this movie. The plot itself is fairly basic - the FBI teams up with some shady people to fight a brutal Mexican drug cartel. Emily Blunt plays the young FBI agent recruited into the fight, and for most of the movie the audience is just as confused and suspicious as she is. It delivers plenty of wonderful ""what the hell?"" moments, as you never really get a sense of anyone's true motivations until the end. The performances are universally terrific and the dialogue is sharp, but the main reason the movie works so masterfully is Villeneuve. With the help of some striking cinematography and a brilliant score, he gives us one of the most surprising, tense, and atmospheric thrillers in the history of the genre. If you've never seen Sicario, please don't make my mistake and see it ASAP.",,Anonymous,Crime
El País de los Lobos,"""Sicario"" describes, with surgical precision, the fatal and bloody desecration of Mexico as a result of its decades long cartel war. And it does so by compressing this almost endless tragedy into a two-hour tour-de-force of filmmaking.At its center we find idealistic FBI-Agent Kate Macer (Emily Blunt), who is recruited to pursue a Mexican drug-baron. She is being guided by a seemingly untouchable covert assassin named Alejandro (Benicio Del Toro). Their investigation and methods are pushed further into unknown territory where justice and morality are no longer valid. The end not only justifies the means, it requires them.Denis Villeneuve's masterful piece exemplifies not only filmmaking of the highest order, but carves out a place alongside the terrible news reports as a deeply regretful, angry and at times almost unbearable look into the abyss of a socio-political nightmare that is fueled by first world-habit and global economics.Through the powerful performances by Blunt, Del Toro and Josh Brolin in the leads as well as the excellent supporting cast, do we get a sense of the human cost (physical and psychological), which the war on drugs has taken.From an exploding prison population, to the destruction of Mexican agriculture, to refugees and a cycle of violence that is beyond barbarity; the pull that ""Sicario"" exerts over the viewer is undeniable and by skirting the limits of bearable tension, without ever becoming exploitive, it is never giving an inch concerning its subject matter.Few movies this year will have such a clear and defined structure and unflinching approach towards a situation that appears to be beyond salvation, while showing at the same time, that life nevertheless continues.Taylor Sheridan's script doesn't miss a single beat and without sidestepping anything frees itself from beaten movie conventions by using familiar elements in an extremely skillful manner.All these themes, stories and characters are captured through the lens of veteran Roger Deakins (Skyfall, No Country for Old Men) who lets us always know how the micro- and macro-particles of any conflict are inextricably intertwined. We share the vistas of beautiful sceneries while having to witness their downfall.Whatever ideals the likes of Emiliano Zapata once had, their country has now, as it is described in the movie, become the land of wolves"".Fifteen years ago Steven Soderbergh's Traffic"" which earned numerous Oscars, not the least of which went to Benicio Del Toro, made a clear statement about the various strands the drug trafficking business touches. Now, all those years later we see in Sicario"" that even the faintest of hopes that Traffic"" held onto have been eviscerated.What now? One might ask.",10.0,Anonymous,Crime
Crosses the tour-De-force border of film-making,"'Sicario' had me stoked from the start. It is hard to go wrong with the involvement of cinematographer Roger Deakins, director Denis Villeneuve, writer Taylor Sheridan, advertising that really makes one want to see the film, its critical acclaim and a cast like Emily Blunt, Josh Brolin and Benicio Del Toro.In no way was 'Sicario' a let down. It completely lived up to the hype and all of the attractions/reasons for seeing the film were among the things that made 'Sicario' so good. 'Sicario' to me really is one of the best films of 2015, one of the best crime thriller films in years and a standout film of the decade. Its one stumbling block was that more could have been done with the character of Kate, the character and her motivations seemed a little underwritten somewhat and not always as decisive or plausible as ought. However, it was nowhere near as big a problem as made out (also was completely masked by how brilliant the rest of the film was), because it was clear that she was meant to be something of a fish out of water character and that was brought out very well, meaning that to me some of her actions made sense somewhat.Everything about the film in general is brilliant and a tour-De-force of film-making, though it is understandable if it doesn't connect with all. 'Sicario' is impeccably made for starters, the setting is both audacious and visceral in showing the horrors and brutality of the setting and the editing is tight, stylish and enhances the brutal atmosphere. Best of all is the cinematography (in close competition in that year's Oscar category with 'The Revenant, which was a deserved winner), with Roger Deakins demonstrating once again why he is one of the best contemporary cinematographers in the business with cinematography that's stunning and darkly gritty, also bringing out the visceral horror.Denis Villeneuve's directing has a beautiful darkness but also a hard edge that is perfect for the story that 'Sicario' tries to tell. The music score is haunting and pulse-pulsating, one can actually feel their heart beat with tension and anticipation. Can totally see why it was nominated for the Oscar and an easy second to Ennio Morricone's work for 'The Hateful Eight'. Can also see the acclaim for the sound editing, which added a huge amount to the film's authenticity, again up against tight competition in the category that year at the Oscars.The script is tightly structured and rich in complexity, while the story doesn't need attention-grabbing set pieces to impress or make its point and has more than that on its mind. And all the better for it. It is heavily reliant on atmosphere, this is brutal, harrowing stuff that effectively shows the horrors of the situation and setting without overdoing or sugar-coating it, also showing respect to it. It's wonderfully murky and dark, while also taut and kinetic in its energy (despite the sometimes deliberate, but never dull, pacing).You couldn't have gotten better performances. The standout is Benicio Del Toro, with the most interesting character (especially in the genuinely shocking final act) and giving a magnificently shady performance that's chilling but also conflicted. Emily Blunt conveys great strength and touching vulnerability, while Josh Brolin is tongue-in-cheek and charming with a touch of ambiguity. Daniel Kaluuya is sort of a moral compass character, something that Kaluuya is movingly sympathetic bringing out.Overall, a masterpiece tour-De-force with only one minor and ignorable stumbling block. 10/10 Bethany Cox",10.0,Anonymous,Crime
Splendid in all technical aspects. Slightly flawed fundamentals prevent Sicario from reaching that next level.,"The wait is over. Since the trailer came out, I watched it several times a week. That's how hyped up I was. I finally got to watch Sicario, Denis Villeneuve's latest film. It got a very positive reception at the Cannes festival, and got tons of praise from movie critics worldwide.My very first recommendation to anyone interested in watching this film is to not watch the trailer, or don't watch it repeatedly like I did. Although it's incredibly exciting, it gives way too much away. Sicario basically consists of approximately 6-7 set-pieces. The trailer shows key moments from all the set-pieces, and leaves you knowing almost just as much about the story as you'll get to know watching the actual film.Sicario features a pretty thin storyline, but to its defence, it's all part of a tactical approach at keeping things blurry, shady, and mysterious to the audience. Metaphorically, these mechanisms serve the story pretty well, as we watch official government agencies use unorthodox methods and people in this bloody war against the cartels, and the intent is to offer a glimpse at an ongoing situation and let the viewer's imagination fill in the blanks.That came off as a bit of an odd artistic choice to me, as, in recent years, several films and TV shows have thoroughly explored all the horrors resulting from the war against drugs at the border area between the U.S. and Mexico. It's not exactly a brand new subject matter to worldwide audiences. My point, basically, is that it's an odd timing to choose such a broad approach to a subject that has become familiar to the masses. When my imagination had to fill in the blanks, it basically did it with memories of other films and TV shows exploiting the very same subject matter, and that dug deeper into it.All the technical aspects of Sicario are off the charts. Denis Villeneuve's directing is spectacular. The sequence with the convoy of SUVs in Juarez has to rank among the most beautifully shot scenes that we have seen in a while, with a combination of breath-taking shots of Mexican landscapes, Juarez and its streets, incredible tension building up inside the vehicles, and how the different characters handle it. Roger Deakin's cinematography is flawless, as expected. Whether portraying a dry, sunny afternoon in Arizona or a nightly tactical operation with agents wearing night vision goggles, Deakins' contribution shines in every possible way. The same can be said about the soundtrack and the editing.One thing that truly surprised me is how Sicario makes its point. It is intended to leave you with an overall impression on a global situation (the border war, the cartels, the way government agencies operate, etc.), and the actual story and characters become purposely subsidiary in that depiction of a broader picture. This is just another day in this war, just another set of dirty tactics, just another escalation of violence, just another dozen of people among thousands doing shady things in this mess of a war on drugs.And if there is one flaw to this film, that's where it lies, in my humble opinion. Characters and storyline are fundamentals. Without saying that these two aspects were neglected, I feel like this is where Villeneuve's film could have reached that next level, but unfortunately didn't, by keeping everything so vague, and so volatile.I'm not going to sugar coat it: Emily Blunt's character is one-dimensional. Her performance is good, but the character has a very simple purpose in the whole picture, and it never goes beyond that. Some secondary characters get enough screen time to let you think that they'll eventually have a true impact on the story, or be part of some sub-plot. Here again, some minor disappointments as a result. Again, it's part of a mechanism to make everyone look like a tiny dot in the big picture, but prevented me from being truly compelled by the story unfolding and most of the characters that were part of it.Josh Brolin's and Benicio Del Toro's performances are both amazing, though. Again, you do not get to know a lot about them. That being said, the few times when you get to see more than just what's on the surface, you'll get enough hints to partly understand their true nature. But again, you'll notice that I had to use the word ""partly"", especially when it comes to Brolin's character. A lot is left unexplained. And while this opens up a world of possibilities where speculations get darker by the minute, I was left wanting to know more when the credits started rolling.Overall, Sicario succeeded in leaving me feeling deceived, just like I was an extension of Kate Macer. The way it operates is quite unique, as a lot of unexplained details, characters, and events leave the viewer speculating in an environment filled with lies, shadiness, and broken ideals. The visuals and the soundtrack will blow you away. Also, the final scene was a perfect way to seal the deal, and goes perfectly in line with the ""big picture"" approach that this film takes.Overall, a very entertaining drama/thriller, full of technical brilliance, and some slightly flawed fundamentals. Definitely worth a watch.",7.0,Anonymous,Crime
"Tense, intelligent drama, with thriller overtones","The badlands of the US - Mexico border and the viciousness of the drug trade running across it sets the background and the tone for this movie. It's grim. Human life is very cheap and the movie doesn't flinch from showing consequences. There are definitely some scenes that are not for the faint hearted, but there is nothing gratuitous here. If anything - despite the subject matter - the film goes out of its way to avoid Hollywood heroics.Emily Blunt does an amazing job portraying Kate Macy, a career policewoman heading a SWAT team. Her accent slips slightly a couple of times, but otherwise she's utterly believable as born and raised in the deep south of the US. Kate is a fundamentally decent, honorable human being, trying to the right thing in a world where the rule book doesn't seem to work any more. She's smart, tough, and experienced - but right from the start of the movie, it's clear that she's in over her head.The tension never lets up. An attack could come at any moment, from any direction. Anything could be a trap. All of it, no matter how extreme something is, plays as real. The director manages scenes expertly to avoid any clean and easy action movie clichés, and it pays off enormously as the movie goes on.It's also a highly intelligent movie, made for an intelligent audience. It doesn't lay things out on a plate. Instead you have to pay attention and you have to think, just as Kate has to - because her first mistake could be her last.Staging, costuming, sets, cinematography, and lighting are all perfect. Some airborne shots in particular stand out as both daring and stunningly original, clearly showing just how harsh the landscape is, while managing to propel the story forward - without showing anyone, no less. This part of the movie is in the ""As good as it gets"" category. The only part that I didn't like (and the reason that this doesn't get a 10 from me) was the music. It's used deliberately to heighten tension during some scenes which would otherwise break the feel of the movie, and generally it's done well, but some scenes are spoiled with a There Will Be Blood styled screech. It's really not needed, especially since Sicario's own score manages to build or maintain tension quite successfully in other parts of the movie while remaining low-key.To my mind, this is much more of a drama than it is a thriller. It's certainly not an action movie. The acting from the support cast is exactly what it needs to be - good in general, and great when a minor character is the focal point - but look closely at how much Benicio del Toro manages to do with no dialogue and not even all that much movement. Simply amazing.This is a great movie to see if you want to be challenged.",9.0,Anonymous,Crime
Frustratingly Short of Greatness!,"Sicario is a good movie. A really good movie with excellent direction, cinematography, and tight-knit action which is never overdone. Every actor plays their part to near perfection, and the story is beautifully told--with barely any fluff and.no useless extravagance.It could, however, have been a truly great movie if Emily Blunt and Daniel Kaluuya's characters were not in it ... or if they had been given different roles. Both actors did fine jobs ... but both their characters were quite simply pointless.Kate Mercer (Emily Blunt) adds nothing to the story except a needless--and quite half-hearted--moral compass who cries, whines, and delivers empty threats while contributing nothing to the investigation.Reggie Wayne (Daniel Kaluuya) does, if possible, even less. He is an arrogant, holier-than-thou, uninvited tag-along voice of reason who insists on being present without ever giving any real reason for it, and seems far too interested in his partner Kate's bra ... and her general appearance.Left to Del Toro and Brolin, with the time wasted on Blunt and Kaluuya instead being spent on greater plot development, Sicario could have been a much better movie!",7.0,Anonymous,Crime
"Well organized story with great characters, performed by great actors","This is like the stuff you see on hour long serialized Television like Netflix's Narcos, but instead this police like drama is done in a two hour movie instead of thirteenth episodes.Emily Blunt was amazing in her character, a good FBI agent who feels she's not doing enough on the streets and allows herself to get used by someone with more power, played by Josh Brolin brilliantly as a man who seems uncharismatic about his job in order to hide the covert nature of his mission to find the big man responsible for all the street crime.Brolin played a necessary evil, that comes off brilliantly in the narrative that plays out. Loved how they go from the bottom and get to the very top. It's very surgical.But the actor who stole the show in Sicario is Benicio del Toro whose character Alejandro, is a cloud of mystery that unravels slowly through the film, done both subtle and dramatic by Del Toro. Every time he was on the screen even when he did nothing he was doing something and you he demanded your attention.Plus the music and sound combo of the movie added to the tension. it was powerful.Incredible action-thriller.",8.0,Anonymous,Crime
A classic Denis but with a weak script,"To be honest. The movie wasn't as thrilling as I somewhat expected. I can confess that it had its good and bad parts. Everything from the arrogant dialogues to the pretty weak characters wasn't what the movie deserved.I got inspired to watch this movie from a shot I saw on the internet, it was a vibrant shot with a camera angle that I at an instant reckoned to align with the director. It is almost like the Villeneuve fenomen, I get the feeling that wherever you decide to pause the image tells you a story. You will at a instant know that it is VilleneuveThe movie overall on the other hand was pretty bad if I might say so. Blunts character is totally off, we don't get any connection and I sometimes got the feeling that her character didn't even know where she found her motivation. We don't get any energy and as I always say ;the performance can't be better than the character that is written. Her foil acts like a runner-up to her personality but he is also written poorly. The only character that showed some signe hope was Brolins, with the best first impression of the movie which sets the general tone of hes character would it be hard to watch the movie without it. Del Toros character is a total miss match, we first get the impression that he is somewhat of just a drager :a follow along, until we notice that the movie is actually about him ;what?I read a review about someone that had watched the trailer a bit too many times before the actual movie, I can totally see his point of view that the movie becomes so much worse when you already know who the real Sicario is.The hook is wonderful but could have been played with a bit more, now is it just like events play out.What I take with me after my watch of Sicario is the feeling it brought, a good movie if you had a bucket of popcorn in your lapse. But nothing I would recommend if you are one of those who actually care about what you are watching.",6.0,Anonymous,Crime
One of this year's best thrillers,"More visceral than Steven Soderbergh's ""Traffic."" SICARIO is about the cost to pay in a drug war and its merciless brutality. Masterfully shot, perfectly acted. This is a film that doesn't allow you to feel comfortable. With each passing moment, it crawls its way deeper and deeper into this world where death is its only end game.Director Denis Villenuve reteams with master cinematographer Roger Deakins to take advantage of the desert, the weather, the landscape, the terrain, and use them as silent supporting characters that also serve to express the characters' inner demons. Deakins is a multiple Oscar-nominated DP that gets better with every work and in SICARIO, you will see that he once again experiments with even richer and newer ways of shooting, whether it's the night vision first person view or the angles to capture the intensity at the border, moments before weapons are drawn, it's like enrolling in another classroom taught by Deakins but with extra curriculums to learn. The man just knows how to leave his competition behind.To me, what I think is impressive about Emily Blunt is that she is beauty and strength all in one. She can express torment and conflicted soul so effortlessly, she plays this FBI agent, Kate Macer who does things by the book, she always holds herself and others accountable for every detail, so when she volunteers to be a part of a black ops that practically throws the book out the window, her idealistic views are put to the test. And I think Emily Blunt does a nice job of executing that. It's somewhat of a fish out of water story where Blunt's Kate Macer knows she's being used but she wants to know what she's being used for. Oscar winner, Benicio Del Toro has walked through this territory before in Steven Soderbergh's ""Traffic"" where he played a Tijuana police officer. In SICARIO, he plays a mysterious character, Alejandro, he's skilled, a man of a few words, soft spoken, but highly intense and has a sharp instinct. What has always been brilliant about Del Toro, in all of his works including SICARIO, is that he can say much without actually saying much at all. In the case of his character, Alejandro, there's a certain dark pain that's magnetic about him. It's all in the eyes. Oscar nominee Josh Brolin plays the leader of the team, Matt Graver, he talks way too damn much but that is also a part of his game, his game of manipulating others.I've never been to Juarez, I've heard horrible stories about that place, and SICARIO, though it wasn't exactly filmed in Juarez, does manage to put the fear of God in audiences' heart by showing Juarez for what it is, there's no sugar coating, there's no hiding that it's one of the murder capitals of the world. It's a deeply harrowing part that will stay with you long after you've done watching the film which in and of itself wrestles with questions of morality.SICARIO means 'hit-man,' you'll come to wonder which of those three lead characters is the actual hit-man but ultimately, what SICARIO gives you is this dilemma,... if somebody could finally solve the drug cartel and drug kingpin problems for the rest of us, would you really care that they did it by killing instead of bringing the perp to justice?",10.0,Anonymous,Crime
Well made film,"Not so much story, the characters not so great. It lacked an engaging story and you didn't care about the characters. I also think that a cartel boss would have dozens of men guarding his house not just three at the gate.",6.0,Anonymous,Crime
"Villeneuve's Best Film. Gritty, Stark, In Your Face & Head Thriller","Sicario is a film one never forgets. Brutal horror of a Mexican drug cartel tracked down by a wily and savvy Intel Agency Contractor (Josh Brolin) with an American Cowboy my-way-or-highway playbook, two FBI agents (Emily Blunt and Daniel Kaluuya) about to get a first-hand indoctrination into the front-line multi-agency specialty-team of drug-lord hunters, and a mysterious Mexican subject-matter advisor (Benicio Del Toro) bent on delivering his version of justice and personal revenge set the stage for one Hell of a ride over the border - the brilliant subtlety of the scenes and editing serves only to magnify the plot and action.Stunning Cinematography highlights the scenic beauty of the country besieged with the contradicting brutality of the Mexican drug trade in the ""land of wolves"". Eerie moody music and superior sound editing escalates the tension that builds throughout. Genius editing creates a droning non-stop flow of that tension, an essential element to the success of any thriller.Sicario was compelling evidence in 2015 (one of the best and most competitive years of the new Millennium for film releases with 'Spotlight' and 'Bridge of Spies' also in the same year) that Denis was one of the industry's very best newly emerged Directors - one who was most-likely to put out future films on an epic Hall of Fame level. His 2016 film 'Arrival' was an interesting follow-up to Sicario, taking him into the sci-fi realm with an intelligent screenplay and once again moody cinematography and editing.However, his 2017 film 'Blade Runner 2049' derailed his momentum with its often too-long droning scenes and lack of effective story-boarding, sending us a confusing message.The 'Dune' trilogy is now Villeneuve's main focus, and its first episode not clearly indicating whether Sicario was Denis' crowning achievement or a taste of greatness that lay ahead in the remaining Dune entries. Dune 1 was hoped by many sci fi fans to be an all-time sci fi achievement in film, but in many ways disappointed, and was more like an extended trailer for the epic (""sets the stage"" as Denis later stated). Dune's catch phrase at the end of Dune ""It's only the beginning"" may be an indication of much greater things ahead - Let's hope it is that, and not a warning.For now at least (early July, 2023), Sicario is clearly Denis' best film - a MUST-SEE movie.NOTE: The realistic and brutal violence of this film and situations are intense, and NOT appropriate for those under 16 (or those easily affected by such).If one wonders why the USA puts forth so much effort in the War on Drugs on and over our Southern border, this film illuminates the rationale in clear stark light.👍👍",10.0,Anonymous,Crime
