title,content,rating,username,genres
"Black Mass is a decent film, but it could have been great.","Black Mass: A Near Miss'Black Mass' is another is a line of crime dramas set in Boston. The film will inevitable be compared to 'The Departed.' And it falls short in the comparison. The acting is top rate, and Depp is much better, not as hammy, than the comic portrait of a crime boss by Nicholson in 'The Departed.' Depp is genuinely threatening in the film and the make-up job given him in the film adds to the fright.'Black Mass' has the look of a 70s television show, and that works in its favor. In fact, the overall look of the film is exquisite. That, and the acting, are the two best things in the film. However, the movie is both too much and not enough.'Black Mass' tries to cover too much and thus it lacks focus. This is where 'The Departed' succeeds. While 'The Departed' has many layers and character, it has a focus: the Southie, Billy. 'Black Mass' doesn't have a main theme, a main character, a main protagonist or antagonist. There are a bunch of characters in tense situations with some irony and symbolism. However, in the end, there is nothing to hold onto, no lessons, no emotions, love or hate, for any characters.As I was watching, both my film buddy and I thought the same thing: Scorsese could have made this story work with his writing and directing. We also thought that in an era of long- form television that it could have made a great 10-20 episode show. Then it could have gone into depth about the childhood relationships between crime boss Bulger, his FBI friend Connolly and Whitey's brother, State Senator Billy Bulger.As miniseries, it could have more deeply explored the racial tensions between the Irish and Italians with the African Americans stuck in the middle. It could have taken a deeper look into Boston politics and corruption, police corruption, and more. The miniseries could have also gone further into the Irish American funding of the IRA. As it was, it touched on each of those issues in an unsatisfactory fashion. If the film had taken a deeper look into any ONE of those themes, it would have made for a better movie.Rating: MatinéeFor the great look and outstanding acting, I suggest you see it on the big screen. Otherwise, wait for the miniseries. Hey, a man can dream.Peace, Tex Shelters",7.0,Anonymous,Biography
Impressive Performance of Johnny Depp,"In the 70's, the Irish criminal James ""Whitey"" Bulger (Johnny Depp) is the leader of the Winter Hill Gang in South Boston after imprisonments for many years. His brother William ""Billy"" Bulger (Benedict Cumberbatch) is a Massachusetts Senator. When the ambitious FBI agent John Connolly (Joel Edgerton) is assigned to investigate the mafia in Boston, he proposes a deal to Whitey, who is a childhood friend, to become an FBI informant; in return, the FBI would neglect any investigation of his gang. They take down the Italian mob with Whitey's information while Whitey becomes one of the most powerful and notorious gangsters in South Boston. But when the prosecutor Fred Wyshak (Corey Stoll) is assigned to Boston, he demands investigation of Whitey despite the interference of Connolly and Whitey becomes one of the FBI's Ten Most Wanted List criminals.""Black Mass"" is another crime film based on the biography of a notorious gangster, this time the criminal James ""Whitey"" Bulger in South Boston. The impressive performance of Johnny Depp is maybe the greatest attraction of this movie. The story is like many others of notorious American gangsters, with violence, corruption and justice in the end. ""Black Mass"" never disappoints fans of this genre and the production is careful with the atmosphere in the late 70's and 80's. My vote is seven.Title (Brazil): ""Aliança do Crime"" (""Crime Alliance"")",7.0,Anonymous,Biography
Depp rules as James 'Whitey' Bulger,"Now this is what I call a quality movie. One of those movies you truly enjoy from the first to the last second. And the fact that it is based on a true story makes it even better. Johnny Depp absolutely runs the whole movie. The other actors did a great job as well but Depp is the actor that gives an exceptional performance. Don't expect to see the Depp you are used to because they transformed is whole look and you barely recognize him. Black Mass, the story of James 'Whitey' Bulger (played by Johnny Depp) is very interesting and pleasant to watch if you are into crime and Mafia stories. For sure, one of the better movies I saw in the last months.",8.0,Anonymous,Biography
Good Gangster Film,"Black Mass (2015)*** (out of 4)Violent telling of Boston criminal James 'Whitey' Bulger (Johnny Depp) who started as just a small crook but quickly rose to be one of the biggest crime lords out there. A lot of this was due to his childhood friend John Connolly (Joel Edgerton), a FBI agent, who began working with the criminal in exchange for information.BLACK MASS really wasn't as great as I was hoping it would be but there's no question that it's a solid film that managed to features some very good performances. I think the film falls short of being great for a number of reasons but one of the biggest is the fact that we've seen this type of gangster film countless times before and there's really nothing here that separates this film from various others out there.I will say that the best thing about the film was the performance from Depp who really sinks his teeth into this role. Depp had been criticized for some of his film choices over the past few years but this is certainly him jumping back into the game and showing what he can do. I thought he was extremely good here and especially with that coldness he brought the character. He's surrounding by some nice support from Edgerton, Benedict Cumberbatch, Kevin Bacon, Peter Sarsgaard, Rory Cochrane and Dakota Johnson.The gangster genre has delivered some of the greatest movies ever made and it's created some rather by-the-number films that were quickly forgotten. I wouldn't say this film is going to be forgotten but it's certainly not going to reach the levels of GOODFELLAS, THE GODFATHER or WHITE HEAT. With that said, there's a nice little story here, some great performances and some graphic violence that makes it worth watching.",,Anonymous,Biography
Good Not Quite Great,"Black Mass is a crime drama movie revolving around the true events behind the Winter Hill Gang and the gang's leader Whitey Bulger played by Johnny Depp. The premise for the film was very interesting as it played on Whitey Bulger's connections as his brother, William Bulger, played by Benedict Cummberbatch is a Massachusetts State Senator while one of his childhood friends John Connolly played by Joel Edgerton is an FBI agent. This an amazing premise however it was not fully executed as it focused mainly on Joel Edgerton's character and Cummberbatch's character felt out of place at times. This may have been a more realistic approach however I felt like they could have utilized Cummberbatch's character more in the film as it would have added two assets for Whitey. The Film is divided in three parts overlooking Whitey's almost twenty year reign. However because of this approach it leaves viewers wondering what happened in that time frame and feels as if it was forced to make the movie feel more like the actually events, so spread out. The cinematography and direction of the film is very crisp and sleek which makes the film a lot more enjoyable. The acting all together throughout the film is superb as it holds a stellar cast. I found Johnny Depp, Joel Edgerton,Kevin Bacon and Benedict Cummberbatch to be all great. Depp's performance was electrifying and he should get an Oscar nod but I would not be surprised if he does not get one.Overall decent film7/10",6.0,Anonymous,Biography
Great crime drama,"Despite it's generic approach to it's story, Black Mass is still a great crime drama that's tense, thrilling and chilling. Johnny Depp gives an incredible lead performance and one of the best performances of his career. Joel Edgerton, Benedict Cumberbatch, Kevin Bacon and Corey Stoll all give great supporting performances. Scott Cooper's direction is also great, it's well filmed and extremely well paced. The music by Tom Holkenborg and the soundtrack are both good.",8.0,Anonymous,Biography
"Comprised of spectacular performances, Johnny Depp and Co. carry this run-of-the-mill B list Mob movie to relevance.","Encompassed with episodic rhythm and an awfully conventional format, Scott Cooper mutates a story of rich soil capable of greatness to a detaching and routine crime film. Black Mass grasps only on the superficial layer as it focuses solely on documented events of the crime they organized. Due to this, the movie suffers as it seems to be merely a biography- laying out these horrific events in these specified timeframes but not putting any focus on the characters that performed it. All action, but none of the story that happens between that allows the audience to view who they are and what they're like. Black Mass fails to delve deeper into the roots, and this of course limits the scope of all the actors. Great mob cinematography such as The Godfather, Goodfellas, and the Sopranos- all of these were so great because they allowed the audience to see what the characters were like when they weren't shooting, beating, or plotting against people.That being said, in their limited boxes boy do these actors put on a show. Led by Johnny Depp and Joel Edgerton, the audience can tell straight from the start that this cast reveled and lived their roles. With the amount of overwhelming, heinous events; the film had to have someone cold-hearted and sleazy, and woah did these actors become the epitome of that. However, due to this heavily limited character, the only ""rise"" the audience feels are from the bone-chilling actions that these men did. Black Mass fails to captivate. And when the closing credits roll a feeling of disappointment washes over you, as it feels like you just watched an episode on the ID channel with really, really good actors.",6.0,Anonymous,Biography
Worth the watch,"I was very interested in watching this film as a true-crime buff. We all understand that there will be a certain amount of theatrical license taken whenever dealing with such subject matter. I didn't expect it to be too far off base from reality since the Whitey Bulger fiasco has been highly publicized. Johnny Depp was a little odd choice in my opinion by his been known to pull bigger rabbits on the hat (even literally). Good to have Johnny Depp reminders every once in while he's a legitimate actor not just trying to fund additional island property.The problem in films of this nature tend to be how familiar the general public is with the issues and our opinions of what we believe reality to be. We hold film a little too stringently against reality or at least what the media has presented as reality to most of us. I would like to think that enough due diligence has gone into whatever form of dramaturgy has happened by responsible parties to present a relatively balanced film. But in general we want the grit and grime without regard for legalities or implications.True, the film focuses on alliances and the levity provided that we have always suspected. And we have seen a ton of films in this genre with such focus and we have fabricated our own concepts of how such organizations work, how such unholy alliances are formed, and therefore have an expectation of what we should see. This past history in turn doesn't really provide a fair shake for any film in the current time frame as we have so much the compare it to.I believe that the real demystification of this spell (not to say the cast wasn't good or to question the deftness of Depp) is that we seem to have seen this story a lot. We know how it ends, we realize there's very little arc and we'd like to see a twist to the hat trick that we haven't seen before... If it sticks to the reality of the situation, it's simply not gonna happen.Does it deliver? Yes. Is it a Tarantino yarn? Not remotely. Will you be entertained, to a greater extent? Yes.I think this year DiCaprio may have Depp on this one.",8.0,Anonymous,Biography
Well worth watching,"First off, although he is no longer the golden boy, John Depp's performance is captivating. He imbues a reality and depth of character which is faultless and reminds the viewer that he is more than a foppish pirate or a Tim Burton stooge but an actor of great range.The actual historicity is no doubt very much in question but this is still a good, entertaining movie.I agree with some other reviewers that this could easily have become a masterpiece with just a little bit of tweaking. Scorsese instantly springs to mind although I doubt that he would have cast Depp.Overall a very good movie with well fleshed out characters, well acted by a quality cast.Give it a view.",8.0,Anonymous,Biography
Depp is Great...Movie Itself? Not So Much.,"Black Mass serves as a nice redemption for the floundering career of Johnny Depp, who has leaned more on quirky voices and loud makeup than his actual skills in recent years. His portrayal of mob boss Whitey Bulger is a powerhouse performance and easily his best since he first introduced the world to Jack Sparrow. It's too bad the movie as a whole doesn't fair quite as well. Despite a great cast and some interestingly insane source material, somehow a movie about one of America's most infamous criminals feels more like small claims court. Director Cooper focuses his narrative on Bulger's less-than-legal partnership with the FBI. It's a fascinatingly close-knit community we witness (agents, felons, politicians, and families alike) in which loyalty and corruption go hand-in-hand. It's a grimy yet quiet 70's-feel gangster film that engages its audience nearly as much as it reminds them of better films. Therein lies its big problem: What is Black Mass offering that hasn't already been perfected in other gangster films? Unfortunately, instead of a true movie-making vision, it's like a guy watched every crime drama from the last 40 years and just spit out a less-interesting copycat. Not that a counterfeit of something great can't still have its positives: the score is beautiful and the performances from the top-notch cast around Depp are nearly as superb as his, all of whom nail the oft-parodied Bostonian accent with aplomb. But with too many side plots to juggle, not enough cohesion to the storytelling, and an unfortunate lack of auteur vision, Black Mass just can't stand against the great American crime films of yore (Chinatown, Godfather, Goodfellas).",5.0,Anonymous,Biography
